4414.16,172,14157.4,297
4413.7,172,14156.5,297
4413.25,172,14155.7,297
4412.79,172,14154.8,297
4412.34,172,14153.9,297
4411.89,172,14153,297
4411.43,172,14152.1,297
4410.98,172,14151.2,297
4410.52,172,14150.3,297
4410.07,172,14149.4,297
4409.62,172,14148.5,297
4409.16,172,14147.6,297
4408.71,172,14146.8,297
4408.25,172,14145.9,297
4407.8,172,14145,297
4407.34,172,14144.1,297
4406.89,172,14143.2,297
4406.44,172,14142.3,297
4405.98,172,14141.4,297
4405.53,172,14140.5,297
4405.07,172,14139.6,297
4404.62,172,14138.7,297
4404.17,172,14137.8,297
4403.71,172,14137,297
4403.26,172,14136.1,297
4402.8,172,14135.2,297
4402.35,172,14134.3,297
4401.9,172,14133.4,297
4401.44,172,14132.5,297
4400.99,172,14131.6,297
4400.53,172,14130.7,297
4400.08,172,14129.8,297
4399.62,172,14128.9,297
4399.17,173,14128,297
4398.72,173,14127.2,297
4398.26,173,14126.3,297
4397.81,173,14125.4,297
4397.35,173,14124.5,297
4396.9,173,14123.6,297
4396.45,173,14122.7,297
4395.99,173,14121.8,297
4395.54,173,14120.9,297
4395.08,173,14120,297
4394.63,173,14119.1,297
4394.18,173,14118.2,297
4393.72,173,14117.4,297
4393.27,173,14116.5,297
4392.81,173,14115.6,297
4392.36,173,14114.7,297
4391.91,173,14113.8,297
4391.45,173,14112.9,297
4391,173,14112,297
4390.54,173,14111.1,297
4390.09,173,14110.2,297
4389.65,173,14109.3,296
4389.23,173,14108.4,295
4388.8,173,14107.5,295
4388.38,173,14106.6,295
4387.96,173,14105.7,295
4387.54,173,14104.8,295
4387.11,173,14103.9,295
4386.69,173,14103,295
4386.28,173,14102.1,294
4385.89,173,14101.2,293
4385.5,173,14100.2,293
4385.11,173,14099.3,293
4384.72,173,14098.4,293
4384.33,173,14097.5,293
4383.94,173,14096.6,293
4383.55,173,14095.6,293
4383.16,173,14094.7,293
4382.77,173,14093.8,293
4382.38,173,14092.9,293
4381.99,173,14091.9,293
4381.6,173,14091,293
4381.21,173,14090.1,293
4380.81,173,14089.2,293
4380.42,173,14088.3,293
4380.03,173,14087.3,293
4379.63,173,14086.4,294
4379.22,173,14085.5,294
4378.81,173,14084.6,294
4378.41,173,14083.7,294
4378,173,14082.8,294
4377.59,173,14081.9,294
4377.19,173,14081,294
4376.78,173,14080,294
4376.37,173,14079.1,294
4375.97,173,14078.2,294
4375.56,173,14077.3,294
4375.15,173,14076.4,294
4374.75,173,14075.5,294
4374.34,173,14074.6,294
4373.93,173,14073.6,294
4373.53,173,14072.7,294
4373.12,173,14071.8,294
4372.71,173,14070.9,294
4372.31,173,14070,294
4371.9,173,14069.1,294
4371.49,173,14068.2,294
4371.09,173,14067.3,294
4370.68,173,14066.3,294
4370.27,173,14065.4,294
4369.87,173,14064.5,294
4369.46,173,14063.6,294
4369.05,173,14062.7,294
4368.65,173,14061.8,294
4368.24,173,14060.9,294
4367.83,173,14060,294
4367.42,173,14059,294
4367.02,173,14058.1,294
4366.61,173,14057.2,294
4366.2,173,14056.3,294
4365.8,173,14055.4,294
4365.39,173,14054.5,294
4364.98,173,14053.6,294
4364.58,173,14052.6,294
4364.17,173,14051.7,294
4363.76,173,14050.8,294
4363.36,173,14049.9,294
4362.95,173,14049,294
4362.54,173,14048.1,294
4362.14,173,14047.2,294
4361.73,173,14046.3,294
4361.32,173,14045.3,294
4360.92,173,14044.4,294
4360.51,173,14043.5,294
4360.1,173,14042.6,294
4359.7,173,14041.7,294
4359.29,173,14040.8,294
4358.88,173,14039.9,294
4358.48,173,14039,294
4358.07,173,14038,294
4357.66,173,14037.1,294
4357.26,173,14036.2,294
4356.85,173,14035.3,294
4356.44,173,14034.4,294
4356.04,173,14033.5,294
4355.63,173,14032.6,294
4355.22,173,14031.6,294
4354.82,173,14030.7,294
4354.41,173,14029.8,294
4354,173,14028.9,294
4353.6,173,14028,294
4353.19,173,14027.1,294
4352.78,173,14026.2,294
4352.38,173,14025.3,294
4351.97,173,14024.3,294
4351.56,173,14023.4,294
4351.16,173,14022.5,294
4350.75,173,14021.6,294
4350.34,173,14020.7,294
4349.94,173,14019.8,294
4349.53,173,14018.9,294
4349.12,173,14018,294
4348.71,173,14017,294
4348.31,173,14016.1,294
4347.9,173,14015.2,294
4347.49,173,14014.3,294
4347.09,173,14013.4,294
4346.68,173,14012.5,294
4346.27,173,14011.6,294
4345.87,173,14010.6,294
4345.46,173,14009.7,294
4345.05,173,14008.8,294
4344.65,173,14007.9,294
4344.24,173,14007,294
4343.83,173,14006.1,294
4343.43,173,14005.2,294
4343.02,173,14004.3,294
4342.61,173,14003.3,294
4342.21,173,14002.4,294
4341.8,173,14001.5,294
4341.39,173,14000.6,294
4340.99,173,13999.7,294
4340.58,173,13998.8,294
4340.17,173,13997.9,294
4339.77,173,13996.9,294
4339.36,173,13996,294
4338.95,173,13995.1,294
4338.55,173,13994.2,294
4338.14,172,13993.3,294
4337.73,172,13992.4,294
4337.33,172,13991.5,294
4336.92,172,13990.6,294
4336.51,172,13989.6,294
4336.11,172,13988.7,294
4335.7,172,13987.8,294
4335.29,172,13986.9,294
4334.89,172,13986,294
4334.48,172,13985.1,294
4334.07,172,13984.2,294
4333.67,172,13983.3,294
4333.24,172,13982.3,295
4332.8,172,13981.4,296
4332.35,172,13980.6,297
4331.88,172,13979.7,298
4331.41,172,13978.8,298
4330.94,172,13977.9,298
4330.47,172,13977,298
4330,172,13976.1,298
4329.53,172,13975.3,298
4329.07,172,13974.4,298
4328.6,172,13973.5,298
4328.13,172,13972.6,298
4327.66,172,13971.7,298
4327.19,172,13970.8,298
4326.72,172,13970,298
4326.25,172,13969.1,298
4325.78,172,13968.2,298
4325.31,172,13967.3,298
4324.84,172,13966.4,298
4324.37,172,13965.5,298
4323.9,172,13964.7,298
4323.45,172,13963.8,297
4323.01,172,13962.9,296
4322.59,172,13962,295
4322.17,172,13961.1,295
4321.74,172,13960.2,295
4321.32,172,13959.3,295
4320.9,172,13958.3,295
4320.47,172,13957.4,295
4320.05,172,13956.5,295
4319.63,171,13955.6,295
4319.21,171,13954.7,295
4318.78,171,13953.8,295
4318.36,171,13952.9,295
4317.92,171,13952,296
4317.47,171,13951.1,297
4317.01,171,13950.2,297
4316.56,171,13949.3,297
4316.1,171,13948.4,297
4315.65,171,13947.6,297
4315.2,171,13946.7,297
4314.74,171,13945.8,297
4314.29,171,13944.9,297
4313.83,171,13944,297
4313.38,171,13943.1,297
4312.93,171,13942.2,297
4312.47,171,13941.3,297
4312.02,171,13940.4,297
4311.55,171,13939.5,298
4311.06,171,13938.7,299
4310.58,171,13937.8,299
4310.09,171,13936.9,299
4309.61,171,13936,299
4309.12,171,13935.2,299
4308.64,171,13934.3,299
4308.15,171,13933.4,299
4307.67,171,13932.5,299
4307.19,171,13931.7,299
4306.7,171,13930.8,299
4306.23,171,13929.9,298
4305.78,171,13929,297
4305.34,171,13928.1,296
4304.92,171,13927.2,295
4304.49,171,13926.3,295
4304.07,171,13925.4,295
4303.65,171,13924.5,295
4303.22,171,13923.6,295
4302.8,171,13922.7,295
4302.38,171,13921.8,295
4301.96,171,13920.9,295
4301.53,171,13920,295
4301.11,171,13919.1,295
4300.69,171,13918.2,295
4300.26,171,13917.3,295
4299.84,171,13916.3,295
4299.42,171,13915.4,295
4299,171,13914.5,295
4298.57,171,13913.6,295
4298.15,171,13912.7,295
4297.73,171,13911.8,295
4297.3,171,13910.9,295
4296.88,171,13910,295
4296.46,171,13909.1,295
4296.04,171,13908.2,295
4295.61,171,13907.3,295
4295.19,171,13906.4,295
4294.77,171,13905.5,295
4294.34,171,13904.6,295
4293.92,171,13903.7,295
4293.5,171,13902.8,295
4293.08,171,13901.8,295
4292.65,171,13900.9,295
4292.23,171,13900,295
4291.81,171,13899.1,295
4291.38,171,13898.2,295
4290.96,171,13897.3,295
4290.54,171,13896.4,295
4290.12,171,13895.5,295
4289.69,171,13894.6,295
4289.27,171,13893.7,295
4288.85,171,13892.8,295
4288.42,171,13891.9,295
4288,171,13891,295
4287.58,171,13890.1,295
4287.16,171,13889.2,295
4286.73,171,13888.3,295
4286.31,171,13887.3,295
4285.89,171,13886.4,295
4285.46,171,13885.5,295
4285.04,171,13884.6,295
4284.62,171,13883.7,295
4284.2,171,13882.8,295
4283.77,171,13881.9,295
4283.35,171,13881,295
4282.93,171,13880.1,295
4282.5,171,13879.2,295
4282.08,172,13878.3,295
4281.66,172,13877.4,295
4281.24,172,13876.5,295
4280.81,172,13875.6,295
4280.39,172,13874.7,295
4279.97,172,13873.8,295
4279.54,172,13872.8,295
4279.12,172,13871.9,295
4278.7,172,13871,295
4278.28,172,13870.1,295
4277.85,172,13869.2,295
4277.43,172,13868.3,295
4277.01,172,13867.4,295
4276.58,172,13866.5,295
4276.16,172,13865.6,295
4275.74,172,13864.7,295
4275.32,172,13863.8,295
4274.89,172,13862.9,295
4274.47,172,13862,295
4274.05,172,13861.1,295
4273.62,172,13860.2,295
4273.2,172,13859.3,295
4272.78,172,13858.3,295
4272.36,172,13857.4,295
4271.93,172,13856.5,295
4271.51,172,13855.6,295
4271.09,172,13854.7,295
4270.66,172,13853.8,295
4270.24,172,13852.9,295
4269.82,172,13852,295
4269.4,172,13851.1,295
4268.97,172,13850.2,295
4268.55,172,13849.3,295
4268.13,172,13848.4,295
4267.7,172,13847.5,295
4267.28,172,13846.6,295
4266.86,172,13845.7,295
4266.44,172,13844.8,295
4266.01,172,13843.8,295
4265.59,172,13842.9,295
4265.17,172,13842,295
4264.74,172,13841.1,295
4264.32,172,13840.2,295
4263.9,172,13839.3,295
4263.48,172,13838.4,295
4263.05,172,13837.5,295
4262.63,172,13836.6,295
4262.21,172,13835.7,295
4261.78,172,13834.8,295
4261.36,172,13833.9,295
4260.94,172,13833,295
4260.52,172,13832.1,295
4260.09,172,13831.2,295
4259.67,172,13830.3,295
4259.25,172,13829.3,295
4258.82,172,13828.4,295
4258.4,172,13827.5,295
4257.98,172,13826.6,295
4257.54,172,13825.7,296
4257.09,172,13824.8,297
4256.62,172,13824,298
4256.13,172,13823.1,299
4255.63,172,13822.2,300
4255.13,172,13821.3,300
4254.63,172,13820.5,300
4254.13,172,13819.6,300
4253.63,172,13818.8,300
4253.13,172,13817.9,300
4252.63,172,13817,300
4252.13,172,13816.2,300
4251.63,172,13815.3,300
4251.13,172,13814.4,300
4250.63,172,13813.6,300
4250.13,172,13812.7,300
4249.63,172,13811.8,300
4249.13,172,13811,300
4248.63,172,13810.1,300
4248.13,172,13809.2,300
4247.63,172,13808.4,300
4247.13,172,13807.5,300
4246.63,172,13806.6,300
4246.13,172,13805.8,300
4245.63,172,13804.9,300
4245.13,172,13804,300
4244.62,172,13803.2,301
4244.09,172,13802.3,302
4243.56,172,13801.5,302
4243.03,172,13800.6,302
4242.5,172,13799.8,302
4241.97,172,13798.9,302
4241.44,172,13798.1,302
4240.91,172,13797.2,302
4240.38,172,13796.4,302
4239.85,172,13795.5,302
4239.32,172,13794.7,302
4238.79,172,13793.8,302
4238.26,172,13793,302
4237.73,172,13792.1,302
4237.2,172,13791.3,302
4236.67,172,13790.5,302
4236.14,172,13789.6,302
4235.61,172,13788.8,302
4235.08,172,13787.9,302
4234.55,172,13787.1,302
4234.02,172,13786.2,302
4233.49,172,13785.4,302
4232.96,172,13784.5,302
4232.43,172,13783.7,302
4231.9,172,13782.8,302
4231.37,172,13782,302
4230.86,172,13781.1,301
4230.36,172,13780.3,300
4229.87,171,13779.4,299
4229.4,171,13778.5,298
4228.93,171,13777.6,298
4228.46,171,13776.7,298
4228,171,13775.8,298
4227.53,171,13775,298
4227.06,171,13774.1,298
4226.59,171,13773.2,298
4226.12,171,13772.3,298
4225.65,171,13771.4,298
4225.18,171,13770.5,298
4224.71,171,13769.7,298
4224.24,171,13768.8,298
4223.77,171,13767.9,298
4223.3,171,13767,298
4222.83,171,13766.1,298
4222.36,171,13765.3,298
4221.9,171,13764.4,298
4221.43,171,13763.5,298
4220.96,171,13762.6,298
4220.49,171,13761.7,298
4220.02,171,13760.8,298
4219.55,171,13760,298
4219.08,171,13759.1,298
4218.61,171,13758.2,298
4218.14,171,13757.3,298
4217.67,171,13756.4,298
4217.2,171,13755.5,298
4216.73,171,13754.7,298
4216.26,171,13753.8,298
4215.8,171,13752.9,298
4215.33,171,13752,298
4214.86,171,13751.1,298
4214.39,171,13750.2,298
4213.92,171,13749.4,298
4213.45,171,13748.5,298
4212.98,171,13747.6,298
4212.51,171,13746.7,298
4212.04,171,13745.8,298
4211.57,171,13744.9,298
4211.1,171,13744.1,298
4210.63,171,13743.2,298
4210.16,171,13742.3,298
4209.7,171,13741.4,298
4209.23,171,13740.5,298
4208.76,171,13739.7,298
4208.29,171,13738.8,298
4207.82,171,13737.9,298
4207.35,171,13737,298
4206.86,171,13736.1,299
4206.38,171,13735.3,299
4205.89,171,13734.4,299
4205.41,172,13733.5,299
4204.92,172,13732.6,299
4204.44,172,13731.8,299
4203.96,172,13730.9,299
4203.47,172,13730,299
4202.99,172,13729.1,299
4202.5,172,13728.3,299
4202.02,172,13727.4,299
4201.53,172,13726.5,299
4201.06,172,13725.6,298
4200.61,172,13724.7,297
4200.17,172,13723.8,296
4199.75,172,13722.9,295
4199.34,172,13722,294
4198.95,172,13721.1,293
4198.57,172,13720.2,292
4198.22,172,13719.2,291
4197.87,172,13718.3,290
4197.55,172,13717.3,289
4197.24,172,13716.4,288
4196.95,172,13715.4,287
4196.65,172,13714.5,287
4196.36,172,13713.5,287
4196.07,172,13712.6,287
4195.78,172,13711.6,287
4195.48,173,13710.7,287
4195.19,173,13709.7,287
4194.9,173,13708.7,287
4194.61,173,13707.8,287
4194.31,173,13706.8,287
4194.02,173,13705.9,287
4193.73,173,13704.9,287
4193.44,173,13704,287
4193.14,173,13703,287
4192.85,173,13702.1,287
4192.56,173,13701.1,287
4192.27,173,13700.1,287
4191.97,173,13699.2,287
4191.68,173,13698.2,287
4191.39,173,13697.3,287
4191.1,174,13696.3,287
4190.8,174,13695.4,287
4190.51,174,13694.4,287
4190.22,174,13693.4,287
4189.93,174,13692.5,287
4189.63,174,13691.5,287
4189.34,174,13690.6,287
4189.03,174,13689.6,288
4188.71,174,13688.7,289
4188.37,174,13687.7,290
4188.01,174,13686.8,291
4187.63,174,13685.9,292
4187.24,174,13685,293
4186.84,174,13684,294
4186.41,174,13683.1,295
4185.97,174,13682.2,296
4185.52,175,13681.4,297
4185.05,175,13680.5,298
4184.57,175,13679.6,299
4184.08,175,13678.7,299
4183.6,175,13677.8,299
4183.11,175,13677,299
4182.61,175,13676.1,300
4182.1,175,13675.2,301
4181.58,175,13674.4,301
4181.05,175,13673.5,302
4180.51,175,13672.7,303
4179.95,175,13671.9,304
4179.39,175,13671,304
4178.83,175,13670.2,304
4178.27,175,13669.4,304
4177.71,175,13668.6,304
4177.15,175,13667.7,304
4176.59,175,13666.9,304
4176.03,175,13666.1,304
4175.48,175,13665.2,304
4174.92,175,13664.4,304
4174.36,175,13663.6,304
4173.8,176,13662.8,304
4173.24,176,13661.9,304
4172.68,176,13661.1,304
4172.12,176,13660.3,304
4171.56,176,13659.4,304
4171,176,13658.6,304
4170.44,176,13657.8,304
4169.88,176,13657,304
4169.33,176,13656.1,304
4168.77,176,13655.3,304
4168.21,176,13654.5,304
4167.65,176,13653.6,304
4167.09,176,13652.8,304
4166.53,176,13652,304
4165.97,176,13651.1,304
4165.41,176,13650.3,304
4164.85,176,13649.5,304
4164.29,176,13648.7,304
4163.73,176,13647.8,304
4163.18,176,13647,304
4162.62,176,13646.2,304
4162.06,176,13645.3,304
4161.5,176,13644.5,304
4160.94,176,13643.7,304
4160.38,176,13642.9,304
4159.82,176,13642,304
4159.26,176,13641.2,304
4158.7,176,13640.4,304
4158.14,176,13639.5,304
4157.58,176,13638.7,304
4157.03,176,13637.9,304
4156.47,176,13637.1,304
4155.91,176,13636.2,304
4155.35,176,13635.4,304
4154.79,176,13634.6,304
4154.23,176,13633.7,304
4153.67,176,13632.9,304
4153.11,176,13632.1,304
4152.55,176,13631.2,304
4151.99,176,13630.4,304
4151.43,176,13629.6,304
4150.88,176,13628.8,304
4150.32,176,13627.9,304
4149.76,176,13627.1,304
4149.2,176,13626.3,304
4148.64,176,13625.4,304
4148.08,176,13624.6,304
4147.52,176,13623.8,304
4146.96,176,13623,304
4146.4,176,13622.1,304
4145.84,176,13621.3,304
4145.28,176,13620.5,304
4144.73,176,13619.6,304
4144.17,176,13618.8,304
4143.61,176,13618,304
4143.05,176,13617.2,304
4142.49,176,13616.3,304
4141.93,176,13615.5,304
4141.37,176,13614.7,304
4140.81,176,13613.8,304
4140.25,176,13613,304
4139.69,176,13612.2,304
4139.13,176,13611.4,304
4138.58,176,13610.5,304
4138.02,176,13609.7,304
4137.46,176,13608.9,304
4136.9,176,13608,304
4136.34,176,13607.2,304
4135.78,176,13606.4,304
4135.22,176,13605.5,304
4134.66,176,13604.7,304
4134.1,176,13603.9,304
4133.54,176,13603.1,304
4132.98,176,13602.2,304
4132.43,176,13601.4,304
4131.87,176,13600.6,304
4131.29,176,13599.8,305
4130.71,176,13598.9,306
4130.1,176,13598.1,307
4129.49,176,13597.4,308
4128.86,176,13596.6,309
4128.22,176,13595.8,310
4127.56,176,13595.1,311
4126.89,176,13594.3,312
4126.21,176,13593.6,313
4125.51,176,13592.9,314
4124.81,176,13592.2,315
4124.1,176,13591.5,315
4123.39,176,13590.7,315
4122.69,176,13590,315
4121.99,176,13589.3,314
4121.31,176,13588.6,313
4120.64,176,13587.8,312
4119.98,176,13587.1,311
4119.34,176,13586.3,310
4118.71,176,13585.5,309
4118.08,176,13584.8,309
4117.45,176,13584,309
4116.82,176,13583.2,309
4116.19,176,13582.4,309
4115.56,176,13581.7,309
4114.92,176,13580.9,310
4114.27,176,13580.1,311
4113.6,176,13579.4,312
4112.91,176,13578.7,313
4112.22,176,13577.9,314
4111.51,176,13577.2,315
4110.79,176,13576.5,316
4110.07,176,13575.8,316
4109.35,176,13575.2,316
4108.65,176,13574.4,315
4107.95,176,13573.7,314
4107.27,176,13573,313
4106.6,176,13572.3,312
4105.95,176,13571.5,311
4105.29,176,13570.7,311
4104.63,176,13570,311
4103.98,176,13569.2,311
4103.32,176,13568.5,311
4102.66,176,13567.7,311
4102.01,176,13567,311
4101.35,176,13566.2,311
4100.7,176,13565.5,311
4100.04,176,13564.7,311
4099.38,176,13563.9,311
4098.73,176,13563.2,311
4098.07,176,13562.4,311
4097.41,176,13561.7,311
4096.76,176,13560.9,311
4096.1,176,13560.2,311
4095.45,176,13559.4,311
4094.79,176,13558.7,311
4094.13,176,13557.9,311
4093.46,176,13557.2,312
4092.78,176,13556.4,313
4092.09,176,13555.7,314
4091.38,176,13555,315
4090.66,176,13554.3,316
4089.93,176,13553.6,317
4089.19,176,13553,318
4088.43,176,13552.3,319
4087.67,176,13551.7,320
4086.89,176,13551,321
4086.1,176,13550.4,322
4085.3,176,13549.8,323
4084.49,176,13549.2,324
4083.67,176,13548.7,325
4082.85,176,13548.1,326
4082.01,176,13547.6,327
4081.16,176,13547,328
4080.3,176,13546.5,329
4079.44,176,13546,330
4078.56,176,13545.5,331
4077.69,176,13545,331
4076.81,176,13544.6,331
4075.94,176,13544.1,331
4075.07,176,13543.6,330
4074.21,176,13543.1,329
4073.37,176,13542.5,328
4072.53,176,13542,327
4071.7,176,13541.4,326
4070.88,176,13540.8,325
4070.07,176,13540.3,324
4069.27,176,13539.7,323
4068.48,176,13539,322
4067.71,176,13538.4,321
4066.94,176,13537.8,320
4066.19,176,13537.1,319
4065.44,176,13536.4,318
4064.71,176,13535.8,317
4063.99,176,13535.1,316
4063.28,176,13534.4,315
4062.59,176,13533.6,314
4061.91,176,13532.9,313
4061.24,176,13532.2,312
4060.58,176,13531.4,311
4059.94,176,13530.6,310
4059.31,176,13529.9,309
4058.7,176,13529.1,308
4058.09,176,13528.3,307
4057.51,176,13527.5,306
4056.93,176,13526.7,305
4056.37,176,13525.8,304
4055.83,176,13525,303
4055.3,176,13524.1,302
4054.78,176,13523.3,301
4054.28,176,13522.4,300
4053.8,176,13521.5,299
4053.31,176,13520.7,299
4052.83,176,13519.8,299
4052.34,176,13518.9,299
4051.86,176,13518,299
4051.37,176,13517.2,299
4050.9,176,13516.3,298
4050.45,176,13515.4,297
4050.01,176,13514.5,296
4049.57,176,13513.6,296
4049.13,176,13512.7,296
4048.7,176,13511.8,296
4048.26,176,13510.9,296
4047.82,177,13510,296
4047.4,177,13509.1,295
4046.99,177,13508.2,294
4046.6,177,13507.3,293
4046.22,177,13506.3,292
4045.87,177,13505.4,291
4045.52,177,13504.5,290
4045.18,177,13503.5,290
4044.84,177,13502.6,290
4044.5,177,13501.6,290
4044.16,177,13500.7,290
4043.81,177,13499.8,290
4043.47,177,13498.8,290
4043.13,177,13497.9,290
4042.79,177,13496.9,290
4042.45,177,13496,290
4042.1,177,13495.1,290
4041.76,177,13494.1,290
4041.42,177,13493.2,290
4041.09,177,13492.2,289
4040.79,177,13491.3,288
4040.49,178,13490.3,287
4040.22,178,13489.4,286
4039.96,178,13488.4,285
4039.72,178,13487.4,284
4039.49,178,13486.5,283
4039.27,178,13485.5,283
4039.04,178,13484.5,283
4038.82,178,13483.5,283
4038.59,178,13482.6,283
4038.37,178,13481.6,283
4038.14,178,13480.6,283
4037.92,178,13479.6,283
4037.69,178,13478.7,283
4037.47,178,13477.7,283
4037.24,178,13476.7,283
4037.02,178,13475.7,283
4036.79,178,13474.8,283
4036.57,178,13473.8,283
4036.34,178,13472.8,283
4036.12,178,13471.8,283
